ID,Departamento,Municipio,Tipo_Dato,Tipo_Indicador,Código_Unico,Indicador,Indicador_Des,Fuente,Descripcion_corta,Valor,Valor_Texto,Cod_Dep,Depto,Codigo_Mun,Latitude,Longitude,Geo
2825,Quiché,Depto. Quiché,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,60,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2826,Quiché,Nebaj,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,64,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2827,Quiché,Cotzal,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,64,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2828,Quiché,Chajul,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,63,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2829,Quiché,Cunén,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,60,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2830,Quiché,Uspantán,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,68,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2831,Huehuetenango,Depto. Huehuetenango,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,58,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2832,Huehuetenango,Santa Cruz Barillas,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,62,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2833,Huehuetenango,San Mateo Ixtatán,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,52,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2834,Huehuetenango,Santa Eulalia,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,56,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2835,Huehuetenango,San Pedro Soloma,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,55,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2836,Huehuetenango,Todos Santos Cuchumatán,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,50,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2837,Huehuetenango,Chiantla,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,62,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2838,Huehuetenango,Cuilco,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,55,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2839,Huehuetenango,Jacaltenango,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,67,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2840,Huehuetenango,La Democracia,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,59,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2841,Huehuetenango,La Libertad,Demografía,Tipo de hogar,0326,Nuclear,% hogares nucleares,Censo 2018,,58,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2842,Quiché,Depto. Quiché,Ambiente Social,"Crimen, Inseguridad",0327,Número de casos de linchamientos y retenciones multitudinarias por departamento (2005-2020),# de linchamientos y retenciones multitudinarias (2005-2020),https://www.pdh.org.gt/documentos/seccion-de-investigacion/datos-estadisticos/linchamientos/3880-retenciones-multitudinarias-vapuleos-y-linchamientos-casos-y-victimas-2005-a-diciembre-2018/file.html,,185,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2843,Huehuetenango,Depto. Huehuetenango,Ambiente Social,"Crimen, Inseguridad",0327,Número de casos de linchamientos y retenciones multitudinarias por departamento (2005-2020),# de linchamientos y retenciones multitudinarias (2005-2020),https://www.pdh.org.gt/documentos/seccion-de-investigacion/datos-estadisticos/linchamientos/3880-retenciones-multitudinarias-vapuleos-y-linchamientos-casos-y-victimas-2005-a-diciembre-2018/file.html,,216,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2844,Quiché,Depto. Quiché,Ambiente Social,Embarazos en niñas,0328,Número de embarazos en niñas 10-14 años (2020),# de embarazos en niñas 10-14 años (2020),OSAR https://osarguatemala.org/embarazos-y-registro-de-nacimientos-de-madres-adolescentes-ano-2020/,,450,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2845,Huehuetenango,Depto. Huehuetenango,Ambiente Social,Embarazos en niñas,0328,Número de embarazos en niñas 10-14 años (2020),# de embarazos en niñas 10-14 años (2020),OSAR https://osarguatemala.org/embarazos-y-registro-de-nacimientos-de-madres-adolescentes-ano-2020/,,611,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2846,Quiché,Depto. Quiché,Ambiente Social,Embarazos en niñas,0329,Número de embarazos en niñas 10-19 años (2020),# de embarazos en niñas 10-19 años (2020),OSAR https://osarguatemala.org/embarazos-y-registro-de-nacimientos-de-madres-adolescentes-ano-2020/,,9256,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2847,Huehuetenango,Depto. Huehuetenango,Ambiente Social,Embarazos en niñas,0329,Número de embarazos en niñas 10-19 años (2020),# de embarazos en niñas 10-19 años (2020),OSAR https://osarguatemala.org/embarazos-y-registro-de-nacimientos-de-madres-adolescentes-ano-2020/,,12849,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2848,Quiché,Depto. Quiché,Ambiente Social,"Crimen, Inseguridad",0330,Número fallecidos en linchamientos,# de fallecidos en linchamientos,https://www.pdh.org.gt/documentos/seccion-de-investigacion/datos-estadisticos/linchamientos/3880-retenciones-multitudinarias-vapuleos-y-linchamientos-casos-y-victimas-2005-a-diciembre-2018/file.html,,39,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2849,Huehuetenango,Depto. Huehuetenango,Ambiente Social,"Crimen, Inseguridad",0330,Número fallecidos en linchamientos,Número fallecidos en linchamientos,https://www.pdh.org.gt/documentos/seccion-de-investigacion/datos-estadisticos/linchamientos/3880-retenciones-multitudinarias-vapuleos-y-linchamientos-casos-y-victimas-2005-a-diciembre-2018/file.html,,78,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2850,Huehuetenango,Depto. Huehuetenango,Salud,Salud Reproductiva,0331,Número promedio de controles prenatales en el último embarazo de nacido vivo,Número promedio de controles prenatales en el último embarazo de NV,SIVESNU 2018,,7.28,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2851,Quiché,Depto. Quiché,Salud,Inseguridad alimentaria,0332,Pérdida de cultivos >50% (2019),% pérdida de cultivos >50% (2019),ESAE 2019,,62,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2852,Huehuetenango,Depto. Huehuetenango,Salud,Inseguridad alimentaria,0332,Pérdida de cultivos >50% (2019),% pérdida de cultivos >50% (2019),ESAE 2019,,14,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2853,Quiché,Depto. Quiché,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,72.88,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2854,Quiché,Nebaj,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,70.01,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2855,Quiché,Cotzal,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,68.77,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2856,Quiché,Chajul,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,78.85,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2857,Quiché,Cunén,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,71.49,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2858,Quiché,Uspantán,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,71.64,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2859,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,72.65,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2860,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,78.5,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2861,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,77.65,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2862,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,73.33,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2863,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,64.48,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2864,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,64.87,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2865,Huehuetenango,Chiantla,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,78.99,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2866,Huehuetenango,Cuilco,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,69.81,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2867,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,77.7,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2868,Huehuetenango,La Democracia,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,78.04,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2869,Huehuetenango,La Libertad,Empleo,Tasa de ocupación bruta,0333,Población bruta ocupada hombres,Tasa de ocupación bruta (hombres),Censo 2018,,77.19,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2870,Quiché,Depto. Quiché,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,45.17,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2871,Quiché,Nebaj,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,53.49,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2872,Quiché,Cotzal,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,48.03,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2873,Quiché,Chajul,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,44.03,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2874,Quiché,Cunén,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,46.55,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2875,Quiché,Uspantán,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,46.94,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2876,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,46.39,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2877,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,44.85,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2878,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,32.61,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2879,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,56.6,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2880,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,52.86,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2881,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,41.74,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2882,Huehuetenango,Chiantla,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,45.44,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2883,Huehuetenango,Cuilco,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,36.53,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2884,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,57.01,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2885,Huehuetenango,La Democracia,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,46.35,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2886,Huehuetenango,La Libertad,Empleo,Tasa de ocupación bruta,0334,Población bruta ocupada ladina,Tasa de ocupación bruta (población ladina,Censo 2018,,39.67,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2887,Quiché,Depto. Quiché,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,44.59,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2888,Quiché,Nebaj,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,45.04,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2889,Quiché,Cotzal,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,41.69,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2890,Quiché,Chajul,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,41.17,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2891,Quiché,Cunén,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,40.53,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2892,Quiché,Uspantán,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,38.97,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2893,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,40.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2894,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,43.2,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2895,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,38.52,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2896,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,41.47,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2897,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,34.07,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2898,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,34,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2899,Huehuetenango,Chiantla,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,36,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2900,Huehuetenango,Cuilco,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,40.93,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2901,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,48.67,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2902,Huehuetenango,La Democracia,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,42.28,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2903,Huehuetenango,La Libertad,Empleo,Tasa de ocupación bruta,0335,Población bruta ocupada maya,Tasa de ocupación bruta (población maya),Censo 2018,,44.63,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2904,Quiché,Depto. Quiché,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,20.29,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2905,Quiché,Nebaj,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,25.54,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2906,Quiché,Cotzal,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,17.76,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2907,Quiché,Chajul,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,7.86,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2908,Quiché,Cunén,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,14.26,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2909,Quiché,Uspantán,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,11.45,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2910,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,17.06,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2911,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,25.54,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2912,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,17.76,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2913,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,15.08,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2914,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,13.67,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2915,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,11.24,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2916,Huehuetenango,Chiantla,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,14.53,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2917,Huehuetenango,Cuilco,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,10.63,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2918,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,24.56,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2919,Huehuetenango,La Democracia,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,15.07,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2920,Huehuetenango,La Libertad,Empleo,Tasa de ocupación bruta,0336,Población bruta ocupada mujeres,Tasa de ocupación bruta (mujeres),Censo 2018,,7.87,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2921,Quiché,Depto. Quiché,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.29,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2922,Quiché,Nebaj,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,97.23,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2923,Quiché,Cotzal,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.13,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2924,Quiché,Chajul,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.64,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2925,Quiché,Cunén,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,99.5,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2926,Quiché,Uspantán,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,97.92,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2927,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,97.92,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2928,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.48,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2929,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.76,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2930,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,95.24,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2931,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.22,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2932,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.72,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2933,Huehuetenango,Chiantla,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,97.54,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2934,Huehuetenango,Cuilco,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,99.71,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2935,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.65,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2936,Huehuetenango,La Democracia,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.02,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2937,Huehuetenango,La Libertad,Empleo,Tasa de ocupación específica,0337,Población ocupada hombres,Tasa de ocupación específica (hombres),Censo 2018,,98.3,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2938,Quiché,Depto. Quiché,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.1,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2939,Quiché,Nebaj,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,96.69,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2940,Quiché,Cotzal,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,97.99,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
